[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[264.775, 38.3894], [271.969, 93.4028], [240.508, 96.7911], [232.508, 141.826], [271.969, 93.4028], [304.098, 89.9425], [316.542, 137.693], [274.729, 136.933], [257.682, 181.894], [256.96, 267.702], [297.541, 178.752], [266.635, 343.461], [310.522, 247.704], [257.682, 181.894], [302.535, 314.847], [335.728, 167.312], [219.42, 202.632]
[264.775, 38.3894], [271.969, 93.4028], [240.508, 96.7911], [232.508, 141.826], [271.969, 93.4028], [304.098, 89.9425], [316.542, 137.693], [274.729, 136.933], [257.682, 181.894], [256.96, 267.702], [297.541, 178.752], [266.635, 343.461], [310.522, 247.704], [257.682, 181.894], [302.535, 314.847], [335.728, 167.312], [219.42, 202.632]
[265.223, 38.8893], [272.997, 93.218], [242.127, 96.3659], [233.369, 141.711], [272.997, 93.218], [304.499, 90.0055], [320.163, 137.411], [275.557, 136.935], [258.152, 181.984], [257.425, 268.379], [298.329, 179.032], [266.561, 343.264], [307.186, 252.698], [258.152, 181.984], [303.647, 316.675], [331.594, 168.61], [223.493, 203.501]
[265.223, 38.8893], [272.997, 93.218], [242.127, 96.3659], [233.369, 141.711], [272.997, 93.218], [304.499, 90.0055], [320.163, 137.411], [275.557, 136.935], [258.152, 181.984], [257.425, 268.379], [298.329, 179.032], [266.561, 343.264], [307.186, 252.698], [258.152, 181.984], [303.647, 316.675], [331.594, 168.61], [223.493, 203.501]
[266.347, 39.2448], [276.349, 92.1195], [246.57, 94.959], [237.602, 141.363], [276.349, 92.1195], [306.798, 89.216], [325.379, 137.598], [278.375, 137.013], [259.362, 183.08], [256.905, 269.901], [301.762, 180.448], [265.869, 343.573], [308.91, 260.416], [259.362, 183.08], [307.771, 315.963], [338.38, 164.173], [227.11, 206.718]
[266.347, 39.2448], [276.349, 92.1195], [246.57, 94.959], [237.602, 141.363], [276.349, 92.1195], [306.798, 89.216], [325.379, 137.598], [278.375, 137.013], [259.362, 183.08], [256.905, 269.901], [301.762, 180.448], [265.869, 343.573], [308.91, 260.416], [259.362, 183.08], [307.771, 315.963], [338.38, 164.173], [227.11, 206.718]
[269.84, 39.5547], [280.21, 91.8635], [250.802, 94.096], [242.788, 142.532], [280.21, 91.8635], [310.314, 89.5781], [329.141, 137.634], [281.222, 137.339], [261.3, 183.536], [257.706, 270.497], [303.512, 181.838], [265.87, 343.186], [308.967, 263.596], [261.3, 183.536], [300.406, 323.143], [341.019, 165.133], [229.414, 204.078]
[269.84, 39.5547], [280.21, 91.8635], [250.802, 94.096], [242.788, 142.532], [280.21, 91.8635], [310.314, 89.5781], [329.141, 137.634], [281.222, 137.339], [261.3, 183.536], [257.706, 270.497], [303.512, 181.838], [265.87, 343.186], [308.967, 263.596], [261.3, 183.536], [300.406, 323.143], [341.019, 165.133], [229.414, 204.078]
