[223.776, 130.569], [217.665, 223.101], [158.143, 222.994], [29.105, 210.643], [217.665, 223.101], [276.479, 223.206], [380.592, 215.406], [216.963, 306.675], [176.596, 392.574], [104.566, 577.129], [255.582, 391.365], [-18.4027, 892.193], [255.582, 560.318], [176.596, 392.574], [255.582, 722.773], [484.664, 166.041], [-87.5476, 149.948]
[223.776, 130.569], [217.665, 223.101], [158.143, 222.994], [29.105, 210.643], [217.665, 223.101], [276.479, 223.206], [380.592, 215.406], [216.963, 306.675], [176.596, 392.574], [104.566, 577.129], [255.582, 391.365], [-18.4027, 892.193], [255.582, 560.318], [176.596, 392.574], [255.582, 722.773], [484.664, 166.041], [-87.5476, 149.948]
[223.99, 131.297], [219.167, 217.06], [159.855, 215.803], [50.7997, 168.614], [219.167, 217.06], [277.738, 218.301], [375.216, 183.795], [216.932, 300.239], [176.027, 384.978], [116.255, 577.556], [252.962, 385.231], [15.3911, 871.617], [251.541, 573.081], [176.027, 384.978], [249.265, 873.911], [369.848, 75.2231], [80.3903, 67.6332]
[223.99, 131.297], [219.167, 217.06], [159.855, 215.803], [50.7997, 168.614], [219.167, 217.06], [277.738, 218.301], [375.216, 183.795], [216.932, 300.239], [176.027, 384.978], [116.255, 577.556], [252.962, 385.231], [15.3911, 871.617], [251.541, 573.081], [176.027, 384.978], [249.265, 873.911], [369.848, 75.2231], [80.3903, 67.6332]
[223.821, 131.509], [219.874, 213.85], [160.67, 212.003], [55.4197, 170.519], [219.874, 213.85], [278.305, 215.674], [376.16, 180.186], [216.887, 296.797], [174.913, 380.878], [115.483, 566.381], [252.436, 381.846], [19.3642, 866.41], [250.569, 574.71], [174.913, 380.878], [247.948, 856.134], [367.144, 72.0278], [79.6569, 67.1254]
[223.821, 131.509], [219.874, 213.85], [160.67, 212.003], [55.4197, 170.519], [219.874, 213.85], [278.305, 215.674], [376.16, 180.186], [216.887, 296.797], [174.913, 380.878], [115.483, 566.381], [252.436, 381.846], [19.3642, 866.41], [250.569, 574.71], [174.913, 380.878], [247.948, 856.134], [367.144, 72.0278], [79.6569, 67.1254]
[222.854, 131.509], [219.54, 212.093], [160.467, 210.022], [57.6977, 171.458], [219.54, 212.093], [277.871, 214.137], [375.834, 177.892], [216.235, 294.875], [173.8, 378.585], [123.639, 571.351], [251.609, 379.911], [42.7316, 855.071], [249.623, 573.055], [173.8, 378.585], [246.843, 837.565], [364.68, 70.4414], [78.9011, 66.8022]
[222.854, 131.509], [219.54, 212.093], [160.467, 210.022], [57.6977, 171.458], [219.54, 212.093], [277.871, 214.137], [375.834, 177.892], [216.235, 294.875], [173.8, 378.585], [123.639, 571.351], [251.609, 379.911], [42.7316, 855.071], [249.623, 573.055], [173.8, 378.585], [246.843, 837.565], [364.68, 70.4414], [78.9011, 66.8022]
[222.754, 132.149], [219.71, 211.552], [160.696, 209.445], [57.8129, 171.716], [219.71, 211.552], [277.968, 213.632], [375.618, 176.811], [216.378, 294.223], [173.835, 377.798], [132.787, 571.603], [251.795, 379.149], [64.8464, 838.628], [250.022, 570.268], [173.835, 377.798], [247.465, 820.47], [363.275, 69.6289], [77.7919, 66.5715]
[222.754, 132.149], [219.71, 211.552], [160.696, 209.445], [57.8129, 171.716], [219.71, 211.552], [277.968, 213.632], [375.618, 176.811], [216.378, 294.223], [173.835, 377.798], [132.787, 571.603], [251.795, 379.149], [64.8464, 838.628], [250.022, 570.268], [173.835, 377.798], [247.465, 820.47], [363.275, 69.6289], [77.7919, 66.5715]
[222.22, 132.04], [219.399, 211.178], [160.458, 209.262], [58.0225, 171.933], [219.399, 211.178], [277.593, 213.069], [375.492, 176.476], [216.308, 293.756], [173.969, 377.41], [140.753, 569.665], [252.014, 378.53], [83.0198, 822.493], [250.494, 566.794], [173.969, 377.41], [248.169, 805.193], [363.15, 69.3873], [79.0621, 66.6496]
[222.22, 132.04], [219.399, 211.178], [160.458, 209.262], [58.0225, 171.933], [219.399, 211.178], [277.593, 213.069], [375.492, 176.476], [216.308, 293.756], [173.969, 377.41], [140.753, 569.665], [252.014, 378.53], [83.0198, 822.493], [250.494, 566.794], [173.969, 377.41], [248.169, 805.193], [363.15, 69.3873], [79.0621, 66.6496]
[221.995, 132.244], [219.354, 211.086], [160.494, 209.203], [58.1273, 172.04], [219.354, 211.086], [277.491, 212.946], [375.394, 175.982], [216.295, 293.581], [174.01, 377.146], [147.309, 566.554], [252.02, 378.265], [97.7557, 807.123], [250.731, 563.347], [174.01, 377.146], [248.593, 791.675], [362.553, 69.2058], [79.6281, 66.772]
[221.995, 132.244], [219.354, 211.086], [160.494, 209.203], [58.1273, 172.04], [219.354, 211.086], [277.491, 212.946], [375.394, 175.982], [216.295, 293.581], [174.01, 377.146], [147.309, 566.554], [252.02, 378.265], [97.7557, 807.123], [250.731, 563.347], [174.01, 377.146], [248.593, 791.675], [362.553, 69.2058], [79.6281, 66.772]
[221.415, 133.126], [219.069, 211.389], [160.259, 209.614], [58.2637, 172.301], [219.069, 211.389], [277.147, 213.142], [374.405, 175.94], [216.188, 293.793], [174.133, 377.287], [152.763, 563.44], [252.047, 378.249], [109.889, 793.549], [250.975, 560.11], [174.133, 377.287], [249.02, 779.668], [362.214, 69.009], [80.1377, 66.8041]
[221.415, 133.126], [219.069, 211.389], [160.259, 209.614], [58.2637, 172.301], [219.069, 211.389], [277.147, 213.142], [374.405, 175.94], [216.188, 293.793], [174.133, 377.287], [152.763, 563.44], [252.047, 378.249], [109.889, 793.549], [250.975, 560.11], [174.133, 377.287], [249.02, 779.668], [362.214, 69.009], [80.1377, 66.8041]
[221.343, 133.408], [219.033, 211.655], [160.268, 210.042], [58.3154, 173.031], [219.033, 211.655], [277.069, 213.247], [374.614, 175.776], [216.388, 293.997], [174.609, 377.51], [157.544, 560.628], [252.454, 378.262], [120.19, 782.081], [251.59, 557.346], [174.609, 377.51], [249.853, 769.623], [362.024, 68.847], [79.9291, 67.3854]
[221.343, 133.408], [219.033, 211.655], [160.268, 210.042], [58.3154, 173.031], [219.033, 211.655], [277.069, 213.247], [374.614, 175.776], [216.388, 293.997], [174.609, 377.51], [157.544, 560.628], [252.454, 378.262], [120.19, 782.081], [251.59, 557.346], [174.609, 377.51], [249.853, 769.623], [362.024, 68.847], [79.9291, 67.3854]
