[235.041, 132.386], [228.996, 231.158], [169.682, 230.911], [65.8507, 264.648], [228.996, 231.158], [287.709, 231.403], [412.733, 219.643], [228.019, 314.8], [187.424, 400.727], [101.67, 570.84], [266.349, 399.907], [-58.2126, 888.005], [272.668, 571.869], [187.424, 400.727], [284.457, 892.641], [511.633, 156.689], [-41.9803, 281.726]
[235.041, 132.386], [228.996, 231.158], [169.682, 230.911], [65.8507, 264.648], [228.996, 231.158], [287.709, 231.403], [412.733, 219.643], [228.019, 314.8], [187.424, 400.727], [101.67, 570.84], [266.349, 399.907], [-58.2126, 888.005], [272.668, 571.869], [187.424, 400.727], [284.457, 892.641], [511.633, 156.689], [-41.9803, 281.726]
[233.847, 133.424], [230.751, 218.35], [172.072, 217.535], [59.8191, 236.927], [230.751, 218.35], [288.62, 219.154], [393.695, 181.646], [229.147, 305.934], [187.937, 395.961], [114.658, 583.93], [266.7, 395.391], [-17.541, 889.804], [271.922, 583.9], [187.937, 395.961], [281.526, 891.287], [364.777, 87.1993], [-58.4998, 188.651]
[233.847, 133.424], [230.751, 218.35], [172.072, 217.535], [59.8191, 236.927], [230.751, 218.35], [288.62, 219.154], [393.695, 181.646], [229.147, 305.934], [187.937, 395.961], [114.658, 583.93], [266.7, 395.391], [-17.541, 889.804], [271.922, 583.9], [187.937, 395.961], [281.526, 891.287], [364.777, 87.1993], [-58.4998, 188.651]
[233.629, 135.155], [231.327, 216.818], [172.516, 215.734], [61.5046, 219.652], [231.327, 216.818], [289.242, 217.886], [389.065, 183.818], [229.441, 301.896], [187.965, 389.298], [112.692, 566.372], [266.643, 388.964], [-17.3888, 872.38], [272.911, 564.445], [187.965, 389.298], [283.899, 872.077], [365.235, 85.7955], [-24.544, 130.204]
[233.629, 135.155], [231.327, 216.818], [172.516, 215.734], [61.5046, 219.652], [231.327, 216.818], [289.242, 217.886], [389.065, 183.818], [229.441, 301.896], [187.965, 389.298], [112.692, 566.372], [266.643, 388.964], [-17.3888, 872.38], [272.911, 564.445], [187.965, 389.298], [283.899, 872.077], [365.235, 85.7955], [-24.544, 130.204]
[233.039, 135.276], [231.362, 215.729], [172.446, 214.639], [65.0941, 208.499], [231.362, 215.729], [289.313, 216.802], [387.394, 184.482], [229.57, 299.532], [188.23, 385.64], [123.714, 576.065], [266.802, 385.211], [14.0246, 870.589], [271.504, 574.159], [188.23, 385.64], [280.052, 869.536], [365.734, 84.6813], [11.8037, 102.326]
[233.039, 135.276], [231.362, 215.729], [172.446, 214.639], [65.0941, 208.499], [231.362, 215.729], [289.313, 216.802], [387.394, 184.482], [229.57, 299.532], [188.23, 385.64], [123.714, 576.065], [266.802, 385.211], [14.0246, 870.589], [271.504, 574.159], [188.23, 385.64], [280.052, 869.536], [365.734, 84.6813], [11.8037, 102.326]
[232.654, 135.384], [231.459, 215.32], [172.451, 214.27], [66.8749, 202.255], [231.459, 215.32], [289.445, 216.351], [386.325, 185.047], [229.812, 298.501], [188.657, 383.961], [135.51, 578.209], [267.136, 383.385], [43.9521, 856.073], [270.689, 576.449], [188.657, 383.961], [277.487, 855.412], [365.413, 84.1839], [37.9466, 91.3131]
[232.654, 135.384], [231.459, 215.32], [172.451, 214.27], [66.8749, 202.255], [231.459, 215.32], [289.445, 216.351], [386.325, 185.047], [229.812, 298.501], [188.657, 383.961], [135.51, 578.209], [267.136, 383.385], [43.9521, 856.073], [270.689, 576.449], [188.657, 383.961], [277.487, 855.412], [365.413, 84.1839], [37.9466, 91.3131]
[232.329, 135.733], [231.541, 215.63], [172.43, 214.774], [68.3136, 199.086], [231.541, 215.63], [289.594, 216.471], [385.995, 186.583], [230.253, 298.558], [189.54, 383.686], [146.545, 577.504], [267.863, 382.797], [69.5358, 840.027], [270.626, 575.455], [189.54, 383.686], [276.259, 838.928], [365.638, 84.631], [56.2019, 87.7203]
[232.329, 135.733], [231.541, 215.63], [172.43, 214.774], [68.3136, 199.086], [231.541, 215.63], [289.594, 216.471], [385.995, 186.583], [230.253, 298.558], [189.54, 383.686], [146.545, 577.504], [267.863, 382.797], [69.5358, 840.027], [270.626, 575.455], [189.54, 383.686], [276.259, 838.928], [365.638, 84.631], [56.2019, 87.7203]
[232.466, 136.042], [231.668, 216.082], [172.522, 215.301], [70.9059, 197.496], [231.668, 216.082], [289.743, 216.848], [386.155, 188.108], [230.518, 298.868], [189.99, 383.808], [155.412, 575.402], [268.224, 382.8], [89.7278, 824.948], [270.353, 573.196], [189.99, 383.808], [275.033, 823.517], [366.174, 85.6907], [69.845, 87.4934]
[232.466, 136.042], [231.668, 216.082], [172.522, 215.301], [70.9059, 197.496], [231.668, 216.082], [289.743, 216.848], [386.155, 188.108], [230.518, 298.868], [189.99, 383.808], [155.412, 575.402], [268.224, 382.8], [89.7278, 824.948], [270.353, 573.196], [189.99, 383.808], [275.033, 823.517], [366.174, 85.6907], [69.845, 87.4934]
[232.652, 137.394], [231.857, 216.979], [172.67, 216.324], [75.4633, 193.791], [231.857, 216.979], [289.968, 217.621], [386.095, 187.93], [230.895, 299.735], [190.574, 384.66], [162.878, 573.469], [268.776, 383.481], [106.269, 812.297], [270.452, 571.006], [190.574, 384.66], [274.447, 810.385], [365.691, 85.0791], [98.2602, 90.5433]
[232.652, 137.394], [231.857, 216.979], [172.67, 216.324], [75.4633, 193.791], [231.857, 216.979], [289.968, 217.621], [386.095, 187.93], [230.895, 299.735], [190.574, 384.66], [162.878, 573.469], [268.776, 383.481], [106.269, 812.297], [270.452, 571.006], [190.574, 384.66], [274.447, 810.385], [365.691, 85.0791], [98.2602, 90.5433]
[232.45, 136.206], [232.119, 215.841], [172.966, 215.347], [76.4976, 194.539], [232.119, 215.841], [290.166, 216.325], [386.044, 187.495], [231.42, 298.466], [191.389, 383.419], [169.28, 569.079], [269.537, 381.973], [120.146, 798.311], [270.881, 566.165], [191.389, 383.419], [274.371, 795.573], [365.418, 84.548], [98.3434, 90.5012]
[232.45, 136.206], [232.119, 215.841], [172.966, 215.347], [76.4976, 194.539], [232.119, 215.841], [290.166, 216.325], [386.044, 187.495], [231.42, 298.466], [191.389, 383.419], [169.28, 569.079], [269.537, 381.973], [120.146, 798.311], [270.881, 566.165], [191.389, 383.419], [274.371, 795.573], [365.418, 84.548], [98.3434, 90.5012]
[232.524, 135.575], [232.183, 215.299], [172.999, 214.719], [77.1193, 194.898], [232.183, 215.299], [290.23, 215.868], [386.262, 186.502], [231.42, 297.892], [191.368, 382.652], [173.706, 565.27], [269.415, 381.264], [130.694, 786.182], [270.448, 562.259], [191.368, 382.652], [273.391, 783.048], [363.678, 84.0869], [98.3312, 90.4304]
[232.524, 135.575], [232.183, 215.299], [172.999, 214.719], [77.1193, 194.898], [232.183, 215.299], [290.23, 215.868], [386.262, 186.502], [231.42, 297.892], [191.368, 382.652], [173.706, 565.27], [269.415, 381.264], [130.694, 786.182], [270.448, 562.259], [191.368, 382.652], [273.391, 783.048], [363.678, 84.0869], [98.3312, 90.4304]
[232.684, 136.101], [232.408, 215.5], [173.217, 214.942], [76.6288, 195.064], [232.408, 215.5], [290.449, 216.047], [386.939, 186.896], [231.688, 298.081], [191.682, 382.846], [177.577, 563.02], [269.717, 381.404], [139.71, 777.227], [270.536, 559.839], [191.682, 382.846], [273.098, 773.695], [363.984, 84.6577], [98.2903, 90.3309]
[232.684, 136.101], [232.408, 215.5], [173.217, 214.942], [76.6288, 195.064], [232.408, 215.5], [290.449, 216.047], [386.939, 186.896], [231.688, 298.081], [191.682, 382.846], [177.577, 563.02], [269.717, 381.404], [139.71, 777.227], [270.536, 559.839], [191.682, 382.846], [273.098, 773.695], [363.984, 84.6577], [98.2903, 90.3309]
[232.581, 136.096], [232.396, 215.847], [173.204, 215.247], [76.3815, 195.511], [232.396, 215.847], [290.457, 216.436], [387.277, 187.456], [231.605, 298.441], [191.551, 383.117], [180.279, 561.107], [269.55, 381.772], [146.769, 769.409], [270.185, 557.995], [191.551, 383.117], [272.378, 765.855], [365.809, 84.9809], [97.6286, 90.4945]
[232.581, 136.096], [232.396, 215.847], [173.204, 215.247], [76.3815, 195.511], [232.396, 215.847], [290.457, 216.436], [387.277, 187.456], [231.605, 298.441], [191.551, 383.117], [180.279, 561.107], [269.55, 381.772], [146.769, 769.409], [270.185, 557.995], [191.551, 383.117], [272.378, 765.855], [365.809, 84.9809], [97.6286, 90.4945]
[232.596, 136.311], [232.617, 216.288], [173.366, 215.737], [76.0754, 196.645], [232.617, 216.288], [290.724, 216.829], [387.488, 187.34], [231.936, 298.924], [192.043, 383.505], [183.059, 559.511], [269.94, 382.074], [153.392, 762.492], [270.451, 556.222], [192.043, 383.505], [272.391, 758.565], [367.975, 84.4364], [95.9705, 91.2152]
[232.596, 136.311], [232.617, 216.288], [173.366, 215.737], [76.0754, 196.645], [232.617, 216.288], [290.724, 216.829], [387.488, 187.34], [231.936, 298.924], [192.043, 383.505], [183.059, 559.511], [269.94, 382.074], [153.392, 762.492], [270.451, 556.222], [192.043, 383.505], [272.391, 758.565], [367.975, 84.4364], [95.9705, 91.2152]
[233.088, 135.457], [232.857, 215.667], [173.633, 215.018], [74.9621, 198.082], [232.857, 215.667], [290.924, 216.304], [387.594, 190.556], [232.047, 298.257], [192.019, 382.788], [184.837, 557.314], [269.92, 381.46], [158.419, 755.824], [270.322, 554.045], [192.019, 382.788], [272.013, 751.747], [370.958, 86.9914], [92.3046, 92.1341]
[233.088, 135.457], [232.857, 215.667], [173.633, 215.018], [74.9621, 198.082], [232.857, 215.667], [290.924, 216.304], [387.594, 190.556], [232.047, 298.257], [192.019, 382.788], [184.837, 557.314], [269.92, 381.46], [158.419, 755.824], [270.322, 554.045], [192.019, 382.788], [272.013, 751.747], [370.958, 86.9914], [92.3046, 92.1341]
[233.291, 135.029], [233.152, 215.398], [173.868, 214.826], [74.664, 201.182], [233.152, 215.398], [291.208, 215.959], [388.985, 193.577], [232.519, 297.984], [192.686, 382.531], [186.961, 555.74], [270.527, 380.975], [163.456, 750.212], [270.856, 552.06], [192.686, 382.531], [272.384, 745.409], [378.417, 88.7672], [85.3118, 94.2211]
[233.291, 135.029], [233.152, 215.398], [173.868, 214.826], [74.664, 201.182], [233.152, 215.398], [291.208, 215.959], [388.985, 193.577], [232.519, 297.984], [192.686, 382.531], [186.961, 555.74], [270.527, 380.975], [163.456, 750.212], [270.856, 552.06], [192.686, 382.531], [272.384, 745.409], [378.417, 88.7672], [85.3118, 94.2211]
[233.575, 135.597], [233.491, 216.144], [174.121, 215.678], [72.6156, 206.549], [233.491, 216.144], [291.549, 216.6], [391.048, 199.047], [233.055, 298.776], [193.384, 383.506], [188.813, 555.884], [271.266, 381.652], [167.835, 747.172], [271.538, 551.702], [193.384, 383.506], [272.934, 741.536], [387.517, 92.3744], [74.0177, 98.8567]
[233.575, 135.597], [233.491, 216.144], [174.121, 215.678], [72.6156, 206.549], [233.491, 216.144], [291.549, 216.6], [391.048, 199.047], [233.055, 298.776], [193.384, 383.506], [188.813, 555.884], [271.266, 381.652], [167.835, 747.172], [271.538, 551.702], [193.384, 383.506], [272.934, 741.536], [387.517, 92.3744], [74.0177, 98.8567]
[234.157, 135.869], [233.823, 216.598], [174.42, 215.965], [69.9975, 213.576], [233.823, 216.598], [291.899, 217.218], [393.089, 207.044], [233.17, 299.248], [193.308, 383.786], [189.655, 555.216], [271.125, 382.125], [170.895, 743.287], [271.339, 551.176], [193.308, 383.786], [272.561, 737.688], [402.497, 99.6099], [57.6499, 105.846]
[234.157, 135.869], [233.823, 216.598], [174.42, 215.965], [69.9975, 213.576], [233.823, 216.598], [291.899, 217.218], [393.089, 207.044], [233.17, 299.248], [193.308, 383.786], [189.655, 555.216], [271.125, 382.125], [170.895, 743.287], [271.339, 551.176], [193.308, 383.786], [272.561, 737.688], [402.497, 99.6099], [57.6499, 105.846]
[234.361, 136.234], [234.17, 216.928], [174.766, 216.267], [69.6313, 225.34], [234.17, 216.928], [292.275, 217.574], [394.136, 218.005], [233.469, 299.597], [193.592, 384.031], [190.676, 554.686], [271.357, 382.461], [173.898, 739.906], [271.529, 550.773], [193.592, 384.031], [272.622, 734.43], [421.853, 112.911], [37.8899, 120.506]
[234.361, 136.234], [234.17, 216.928], [174.766, 216.267], [69.6313, 225.34], [234.17, 216.928], [292.275, 217.574], [394.136, 218.005], [233.469, 299.597], [193.592, 384.031], [190.676, 554.686], [271.357, 382.461], [173.898, 739.906], [271.529, 550.773], [193.592, 384.031], [272.622, 734.43], [421.853, 112.911], [37.8899, 120.506]
[234.545, 136.497], [234.371, 217.501], [174.918, 217.009], [74.8368, 245.023], [234.371, 217.501], [292.534, 217.982], [393.857, 232.666], [233.919, 300.211], [194.352, 384.6], [192.028, 554.508], [272.011, 382.837], [177.043, 737.074], [272.153, 550.412], [194.352, 384.6], [273.153, 731.365], [437.047, 132.835], [19.1896, 147.931]
[234.545, 136.497], [234.371, 217.501], [174.918, 217.009], [74.8368, 245.023], [234.371, 217.501], [292.534, 217.982], [393.857, 232.666], [233.919, 300.211], [194.352, 384.6], [192.028, 554.508], [272.011, 382.837], [177.043, 737.074], [272.153, 550.412], [194.352, 384.6], [273.153, 731.365], [437.047, 132.835], [19.1896, 147.931]
[235.287, 136.921], [234.984, 218.313], [175.46, 217.755], [86.0412, 264.751], [234.984, 218.313], [293.2, 218.859], [389.381, 249.471], [234.445, 301.106], [194.772, 385.495], [192.915, 555.068], [272.462, 383.784], [179.481, 735.611], [272.578, 550.977], [194.772, 385.495], [273.486, 729.806], [447.868, 161.208], [5.41308, 185.104]
[235.287, 136.921], [234.984, 218.313], [175.46, 217.755], [86.0412, 264.751], [234.984, 218.313], [293.2, 218.859], [389.381, 249.471], [234.445, 301.106], [194.772, 385.495], [192.915, 555.068], [272.462, 383.784], [179.481, 735.611], [272.578, 550.977], [194.772, 385.495], [273.486, 729.806], [447.868, 161.208], [5.41308, 185.104]
[235.476, 137.085], [234.953, 218.865], [175.432, 218.134], [98.2307, 279.852], [234.953, 218.865], [293.245, 219.581], [380.091, 264.223], [234.142, 301.701], [194.246, 385.813], [136.663, 568.948], [271.87, 384.481], [43.0572, 866.65], [283.533, 559.495], [194.246, 385.813], [303.011, 851.786], [451.199, 197.55], [-2.23089, 225.059]
[235.476, 137.085], [234.953, 218.865], [175.432, 218.134], [98.2307, 279.852], [234.953, 218.865], [293.245, 219.581], [380.091, 264.223], [234.142, 301.701], [194.246, 385.813], [136.663, 568.948], [271.87, 384.481], [43.0572, 866.65], [283.533, 559.495], [194.246, 385.813], [303.011, 851.786], [451.199, 197.55], [-2.23089, 225.059]
[235.522, 136.606], [234.666, 218.99], [175.092, 217.979], [105.213, 290.167], [234.666, 218.99], [293.048, 219.98], [374.145, 279.318], [233.474, 301.873], [193.251, 385.606], [143.271, 577.059], [270.788, 384.714], [63.1719, 859.874], [279.32, 571.793], [193.251, 385.606], [294.191, 853.893], [453.546, 247.828], [-7.87554, 264.622]
