[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[274.736, 25.0447], [270.31, 78.6354], [238.721, 80.9545], [226.314, 130.094], [270.31, 78.6354], [302.612, 76.2641], [316.03, 130.746], [271.055, 122.408], [251.554, 167.042], [256.193, 260.85], [292.337, 165.295], [262.165, 347.005], [302.315, 255.218], [251.554, 167.042], [251.681, 332.153], [334.723, 169.509], [203.862, 178.553]
[274.736, 25.0447], [270.31, 78.6354], [238.721, 80.9545], [226.314, 130.094], [270.31, 78.6354], [302.612, 76.2641], [316.03, 130.746], [271.055, 122.408], [251.554, 167.042], [256.193, 260.85], [292.337, 165.295], [262.165, 347.005], [302.315, 255.218], [251.554, 167.042], [251.681, 332.153], [334.723, 169.509], [203.862, 178.553]
[276.868, 24.9008], [276.823, 80.6382], [244.94, 82.5298], [232.462, 131.312], [276.823, 80.6382], [309.37, 78.7072], [324.135, 133.744], [277.339, 124.032], [258.216, 167.952], [259.546, 260.709], [297.741, 166.704], [262.763, 346.181], [302.31, 256.736], [258.216, 167.952], [256.554, 332.552], [325.001, 176.972], [210.102, 187.855]
[276.868, 24.9008], [276.823, 80.6382], [244.94, 82.5298], [232.462, 131.312], [276.823, 80.6382], [309.37, 78.7072], [324.135, 133.744], [277.339, 124.032], [258.216, 167.952], [259.546, 260.709], [297.741, 166.704], [262.763, 346.181], [302.31, 256.736], [258.216, 167.952], [256.554, 332.552], [325.001, 176.972], [210.102, 187.855]
[284.292, 24.8411], [284.577, 81.7795], [253.876, 83.7254], [240.47, 131.796], [284.577, 81.7795], [315.97, 79.7897], [328.843, 134.965], [285.115, 125.383], [267.541, 169.421], [263.658, 262.178], [303.998, 168.251], [262.671, 346.539], [302.631, 257.392], [267.541, 169.421], [258.728, 336.624], [331.209, 179.963], [224.644, 187.557]
[284.292, 24.8411], [284.577, 81.7795], [253.876, 83.7254], [240.47, 131.796], [284.577, 81.7795], [315.97, 79.7897], [328.843, 134.965], [285.115, 125.383], [267.541, 169.421], [263.658, 262.178], [303.998, 168.251], [262.671, 346.539], [302.631, 257.392], [267.541, 169.421], [258.728, 336.624], [331.209, 179.963], [224.644, 187.557]
[287.748, 24.9007], [288.879, 81.5687], [258.935, 83.352], [244.786, 131.722], [288.879, 81.5687], [319.541, 79.7426], [342.123, 131.501], [289.196, 125.473], [271.393, 169.603], [266.161, 263.507], [307.889, 168.68], [260.643, 347.445], [305.325, 259.822], [271.393, 169.603], [259.032, 338], [336.493, 178.191], [230.095, 192.468]
[287.748, 24.9007], [288.879, 81.5687], [258.935, 83.352], [244.786, 131.722], [288.879, 81.5687], [319.541, 79.7426], [342.123, 131.501], [289.196, 125.473], [271.393, 169.603], [266.161, 263.507], [307.889, 168.68], [260.643, 347.445], [305.325, 259.822], [271.393, 169.603], [259.032, 338], [336.493, 178.191], [230.095, 192.468]
[294.27, 27.5205], [293.442, 81.1514], [264.698, 83.8284], [253.908, 133.886], [293.442, 81.1514], [323.09, 78.3903], [346.141, 126.382], [294.689, 123.95], [279.328, 167.171], [266.493, 260.463], [312.818, 165.567], [261.577, 342.743], [309.453, 261.35], [279.328, 167.171], [268.219, 320.708], [361.194, 162.489], [240.441, 202.816]
