[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[362.237, 81.1197], [359.999, 166.348], [309.207, 165.399], [292.383, 238.541], [359.999, 166.348], [412.648, 167.331], [425.895, 238.057], [357.395, 225.863], [323.481, 283.401], [319.222, 369.625], [386.804, 287.204], [260.764, 362.473], [397.015, 399.135], [323.481, 283.401], [,], [452.704, 343.138], [271.933, 335.616]
[362.237, 81.1197], [359.999, 166.348], [309.207, 165.399], [292.383, 238.541], [359.999, 166.348], [412.648, 167.331], [425.895, 238.057], [357.395, 225.863], [323.481, 283.401], [319.222, 369.625], [386.804, 287.204], [260.764, 362.473], [397.015, 399.135], [323.481, 283.401], [,], [452.704, 343.138], [271.933, 335.616]
[351.462, 82.8294], [351.047, 167.693], [298.408, 167.044], [287.988, 239.576], [351.047, 167.693], [405.458, 168.364], [419.059, 238.902], [348.761, 228.014], [314.043, 286.996], [326.923, 364.464], [379.552, 290.26], [263.337, 359.377], [393.624, 401.279], [314.043, 286.996], [,], [446.629, 342.564], [265.671, 337.192]
[351.462, 82.8294], [351.047, 167.693], [298.408, 167.044], [287.988, 239.576], [351.047, 167.693], [405.458, 168.364], [419.059, 238.902], [348.761, 228.014], [314.043, 286.996], [326.923, 364.464], [379.552, 290.26], [263.337, 359.377], [393.624, 401.279], [314.043, 286.996], [,], [446.629, 342.564], [265.671, 337.192]
[344.487, 83.4699], [343.586, 168.651], [291.808, 168.784], [279.108, 243.247], [343.586, 168.651], [397.075, 168.513], [412.322, 238.387], [342.206, 228.831], [308.772, 288.197], [324.77, 365.959], [373.515, 290.445], [263.747, 352.285], [391.173, 401.49], [308.772, 288.197], [,], [439.729, 338.648], [260.586, 345.709]
[344.487, 83.4699], [343.586, 168.651], [291.808, 168.784], [279.108, 243.247], [343.586, 168.651], [397.075, 168.513], [412.322, 238.387], [342.206, 228.831], [308.772, 288.197], [324.77, 365.959], [373.515, 290.445], [263.747, 352.285], [391.173, 401.49], [308.772, 288.197], [,], [439.729, 338.648], [260.586, 345.709]
[336.386, 84.3558], [335.638, 169.258], [284.577, 169.489], [270.255, 242.3], [335.638, 169.258], [388.325, 169.02], [401.555, 240.428], [334.536, 229.157], [303.563, 288.229], [321.227, 369.63], [363.852, 290.142], [262.347, 352.688], [388.527, 400.331], [303.563, 288.229], [,], [432.516, 341.779], [256.148, 345.469]
[336.386, 84.3558], [335.638, 169.258], [284.577, 169.489], [270.255, 242.3], [335.638, 169.258], [388.325, 169.02], [401.555, 240.428], [334.536, 229.157], [303.563, 288.229], [321.227, 369.63], [363.852, 290.142], [262.347, 352.688], [388.527, 400.331], [303.563, 288.229], [,], [432.516, 341.779], [256.148, 345.469]
[323.341, 86.2098], [323.139, 170.348], [272.903, 171.551], [258.532, 245.213], [323.139, 170.348], [375.219, 169.1], [391.019, 237.929], [323.082, 229.981], [295.711, 289.143], [272.584, 378.658], [350.873, 290.141], [263.843, 351.345], [384.082, 398.597], [295.711, 289.143], [,], [419.228, 335.174], [241.47, 348.531]
[323.341, 86.2098], [323.139, 170.348], [272.903, 171.551], [258.532, 245.213], [323.139, 170.348], [375.219, 169.1], [391.019, 237.929], [323.082, 229.981], [295.711, 289.143], [272.584, 378.658], [350.873, 290.141], [263.843, 351.345], [384.082, 398.597], [295.711, 289.143], [,], [419.228, 335.174], [241.47, 348.531]
[309.027, 86.4045], [315.801, 171.174], [265.432, 170.792], [250.61, 246.504], [315.801, 171.174], [367.663, 171.569], [381.225, 238.355], [314.091, 230.388], [282.48, 288.474], [278.303, 376.724], [342.797, 290.979], [274.179, 348.864], [378.849, 399.27], [282.48, 288.474], [,], [410.119, 338.309], [228.287, 345.901]
[309.027, 86.4045], [315.801, 171.174], [265.432, 170.792], [250.61, 246.504], [315.801, 171.174], [367.663, 171.569], [381.225, 238.355], [314.091, 230.388], [282.48, 288.474], [278.303, 376.724], [342.797, 290.979], [274.179, 348.864], [378.849, 399.27], [282.48, 288.474], [,], [410.119, 338.309], [228.287, 345.901]
[300.955, 86.4059], [308.324, 171.692], [258.149, 171.484], [243.708, 249.395], [308.324, 171.692], [359.909, 171.906], [374.804, 238.418], [306.893, 230.868], [275.215, 289.045], [277.655, 376.707], [336.209, 291.266], [264.372, 350.96], [374.369, 399.265], [275.215, 289.045], [,], [403.1, 337.405], [218.647, 349.985]
[300.955, 86.4059], [308.324, 171.692], [258.149, 171.484], [243.708, 249.395], [308.324, 171.692], [359.909, 171.906], [374.804, 238.418], [306.893, 230.868], [275.215, 289.045], [277.655, 376.707], [336.209, 291.266], [264.372, 350.96], [374.369, 399.265], [275.215, 289.045], [,], [403.1, 337.405], [218.647, 349.985]
[293.305, 85.866], [298.281, 170.427], [250.907, 171.032], [238.058, 248.59], [298.281, 170.427], [346.961, 169.805], [367.768, 239.825], [297.891, 229.304], [266.041, 287.518], [263.427, 384.997], [329.534, 288.824], [264.423, 371.67], [368.27, 396.412], [266.041, 287.518], [,], [395.856, 340.083], [206.764, 345.718]
[293.305, 85.866], [298.281, 170.427], [250.907, 171.032], [238.058, 248.59], [298.281, 170.427], [346.961, 169.805], [367.768, 239.825], [297.891, 229.304], [266.041, 287.518], [263.427, 384.997], [329.534, 288.824], [264.423, 371.67], [368.27, 396.412], [266.041, 287.518], [,], [395.856, 340.083], [206.764, 345.718]
[285.115, 85.5274], [290.841, 170.312], [243.191, 171.227], [222.052, 240.949], [290.841, 170.312], [339.662, 169.374], [361.374, 239.991], [291.171, 228.937], [260.067, 286.996], [262.929, 386.595], [323.439, 287.646], [266.644, 386.912], [361.86, 391.988], [260.067, 286.996], [247.612, 352.138], [388.947, 338.448], [197.15, 346.532]
[285.115, 85.5274], [290.841, 170.312], [243.191, 171.227], [222.052, 240.949], [290.841, 170.312], [339.662, 169.374], [361.374, 239.991], [291.171, 228.937], [260.067, 286.996], [262.929, 386.595], [323.439, 287.646], [266.644, 386.912], [361.86, 391.988], [260.067, 286.996], [247.612, 352.138], [388.947, 338.448], [197.15, 346.532]
