[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[245.404, 5.26394], [246.957, 70.1383], [210.482, 74.2795], [205.072, 132.934], [246.957, 70.1383], [283.67, 65.9699], [301.078, 125.136], [251.498, 116.145], [230.716, 164.77], [238.466, 262.548], [281.466, 159.429], [249.286, 344.495], [284.9, 259.984], [230.716, 164.77], [272.626, 336.968], [306.449, 183.952], [205.337, 180.979]
[245.404, 5.26394], [246.957, 70.1383], [210.482, 74.2795], [205.072, 132.934], [246.957, 70.1383], [283.67, 65.9699], [301.078, 125.136], [251.498, 116.145], [230.716, 164.77], [238.466, 262.548], [281.466, 159.429], [249.286, 344.495], [284.9, 259.984], [230.716, 164.77], [272.626, 336.968], [306.449, 183.952], [205.337, 180.979]
[252.081, 4.39703], [248.772, 68.8804], [211.588, 72.3683], [204.829, 131.508], [248.772, 68.8804], [286.055, 65.3831], [301.777, 125.952], [252.823, 115.34], [232.383, 164.023], [239.169, 261.432], [281.412, 159.591], [250.457, 347.352], [287.146, 259.742], [232.383, 164.023], [276.66, 337.098], [306.537, 176.869], [207.931, 188.64]
[252.081, 4.39703], [248.772, 68.8804], [211.588, 72.3683], [204.829, 131.508], [248.772, 68.8804], [286.055, 65.3831], [301.777, 125.952], [252.823, 115.34], [232.383, 164.023], [239.169, 261.432], [281.412, 159.591], [250.457, 347.352], [287.146, 259.742], [232.383, 164.023], [276.66, 337.098], [306.537, 176.869], [207.931, 188.64]
[250.379, 3.8765], [250.903, 67.1766], [212.307, 69.891], [204.894, 129.915], [250.903, 67.1766], [289.455, 64.4653], [302.767, 126.688], [254.3, 113.967], [234.631, 162.441], [240.645, 259.821], [280.751, 159.134], [251.571, 345.828], [288.296, 259.068], [234.631, 162.441], [280.3, 335.97], [302.393, 181.347], [208.298, 186.014]
[250.379, 3.8765], [250.903, 67.1766], [212.307, 69.891], [204.894, 129.915], [250.903, 67.1766], [289.455, 64.4653], [302.767, 126.688], [254.3, 113.967], [234.631, 162.441], [240.645, 259.821], [280.751, 159.134], [251.571, 345.828], [288.296, 259.068], [234.631, 162.441], [280.3, 335.97], [302.393, 181.347], [208.298, 186.014]
[254.689, -4.78845], [254.282, 63.7762], [216.987, 66.2478], [209.797, 128.263], [254.282, 63.7762], [291.601, 61.3031], [310.123, 118.98], [257.234, 111.275], [237.979, 160.433], [243.132, 259.601], [282.427, 157.524], [252.126, 346.358], [289.616, 255.983], [237.979, 160.433], [282.68, 334.406], [289.332, 177.846], [223.329, 163.398]
[254.689, -4.78845], [254.282, 63.7762], [216.987, 66.2478], [209.797, 128.263], [254.282, 63.7762], [291.601, 61.3031], [310.123, 118.98], [257.234, 111.275], [237.979, 160.433], [243.132, 259.601], [282.427, 157.524], [252.126, 346.358], [289.616, 255.983], [237.979, 160.433], [282.68, 334.406], [289.332, 177.846], [223.329, 163.398]
[255.423, -2.727], [256.908, 62.9036], [219.612, 65.42], [211.901, 127.205], [256.908, 62.9036], [294.294, 60.3812], [314.009, 117.447], [259.699, 110.103], [241.288, 158.846], [245.794, 257.565], [283.741, 156.112], [250.625, 347.045], [290.623, 254.876], [241.288, 158.846], [283.239, 334.86], [281.374, 174.087], [221.559, 175.208]
[255.423, -2.727], [256.908, 62.9036], [219.612, 65.42], [211.901, 127.205], [256.908, 62.9036], [294.294, 60.3812], [314.009, 117.447], [259.699, 110.103], [241.288, 158.846], [245.794, 257.565], [283.741, 156.112], [250.625, 347.045], [290.623, 254.876], [241.288, 158.846], [283.239, 334.86], [281.374, 174.087], [221.559, 175.208]
[256.002, 10.007], [261.828, 64.9868], [225.737, 68.1436], [216.956, 129.374], [261.828, 64.9868], [298.491, 61.7802], [315.888, 118.432], [263.832, 110.579], [246.065, 157.69], [248.431, 256.751], [285.792, 155], [249.936, 348.384], [291.577, 255.744], [246.065, 157.69], [285.599, 335.796], [303.217, 160.831], [233.121, 172.533]
[256.002, 10.007], [261.828, 64.9868], [225.737, 68.1436], [216.956, 129.374], [261.828, 64.9868], [298.491, 61.7802], [315.888, 118.432], [263.832, 110.579], [246.065, 157.69], [248.431, 256.751], [285.792, 155], [249.936, 348.384], [291.577, 255.744], [246.065, 157.69], [285.599, 335.796], [303.217, 160.831], [233.121, 172.533]
[262.752, 9.18502], [265.556, 65.6953], [229.333, 69.5739], [222.593, 130.945], [265.556, 65.6953], [302.466, 61.7432], [321.55, 115.647], [268.501, 111.592], [250.77, 159.122], [251.011, 255.011], [292.333, 155.656], [247.309, 340.72], [292.496, 254.603], [250.77, 159.122], [287.013, 335.074], [283.763, 150.153], [250.302, 169.445]
[262.752, 9.18502], [265.556, 65.6953], [229.333, 69.5739], [222.593, 130.945], [265.556, 65.6953], [302.466, 61.7432], [321.55, 115.647], [268.501, 111.592], [250.77, 159.122], [251.011, 255.011], [292.333, 155.656], [247.309, 340.72], [292.496, 254.603], [250.77, 159.122], [287.013, 335.074], [283.763, 150.153], [250.302, 169.445]
[272.02, 14.4079], [269.008, 66.471], [232.72, 69.8072], [226.521, 132.406], [269.008, 66.471], [305.991, 63.0708], [320.867, 115.754], [271.394, 112.879], [253.273, 160.506], [249.587, 254.242], [294.49, 157.711], [246.308, 341.459], [293.097, 255.347], [253.273, 160.506], [288.055, 334.944], [300.069, 158.152], [237.789, 169.515]
[272.02, 14.4079], [269.008, 66.471], [232.72, 69.8072], [226.521, 132.406], [269.008, 66.471], [305.991, 63.0708], [320.867, 115.754], [271.394, 112.879], [253.273, 160.506], [249.587, 254.242], [294.49, 157.711], [246.308, 341.459], [293.097, 255.347], [253.273, 160.506], [288.055, 334.944], [300.069, 158.152], [237.789, 169.515]
