-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
-1.08813,0.816094,1.958
