[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,], [,]
[180.836, 35.5471], [177.88, 84.2774], [150.25, 86.3578], [144.506, 133.384], [177.88, 84.2774], [205.669, 82.185], [226.502, 130.038], [179.835, 122.992], [162.699, 163.131], [175.656, 254.971], [200.972, 160.557], [181.002, 331.804], [212.02, 245.145], [162.699, 163.131], [226.18, 318.089], [237.292, 185.528], [,]
[180.836, 35.5471], [177.88, 84.2774], [150.25, 86.3578], [144.506, 133.384], [177.88, 84.2774], [205.669, 82.185], [226.502, 130.038], [179.835, 122.992], [162.699, 163.131], [175.656, 254.971], [200.972, 160.557], [181.002, 331.804], [212.02, 245.145], [162.699, 163.131], [226.18, 318.089], [237.292, 185.528], [,]
[179.95, 35.5382], [177.474, 83.9835], [149.876, 85.9184], [146.214, 133.543], [177.474, 83.9835], [205.261, 82.0353], [225.989, 129.937], [179.135, 122.929], [160.752, 163.213], [174.443, 256.166], [200.953, 160.784], [181.348, 331.086], [212.296, 245.065], [160.752, 163.213], [226.393, 317.533], [236.874, 187.142], [,]
[179.95, 35.5382], [177.474, 83.9835], [149.876, 85.9184], [146.214, 133.543], [177.474, 83.9835], [205.261, 82.0353], [225.989, 129.937], [179.135, 122.929], [160.752, 163.213], [174.443, 256.166], [200.953, 160.784], [181.348, 331.086], [212.296, 245.065], [160.752, 163.213], [226.393, 317.533], [236.874, 187.142], [,]
[179.128, 35.4242], [176.974, 84.021], [149.48, 86.3245], [146.81, 134.238], [176.974, 84.021], [204.679, 81.6998], [225.613, 129.625], [179.103, 123.27], [161.732, 164.055], [171.651, 255.373], [200.85, 161.206], [181.962, 325.564], [211.891, 246.265], [161.732, 164.055], [226.643, 317.679], [237.374, 186.602], [,]
[179.128, 35.4242], [176.974, 84.021], [149.48, 86.3245], [146.81, 134.238], [176.974, 84.021], [204.679, 81.6998], [225.613, 129.625], [179.103, 123.27], [161.732, 164.055], [171.651, 255.373], [200.85, 161.206], [181.962, 325.564], [211.891, 246.265], [161.732, 164.055], [226.643, 317.679], [237.374, 186.602], [,]
[177.689, 35.4255], [176.326, 83.891], [148.814, 86.9791], [153.461, 135.817], [176.326, 83.891], [204.028, 80.7816], [225.418, 128.889], [179.61, 123.863], [165.412, 165.792], [173.777, 252.204], [200.479, 162.21], [183.787, 322.501], [211.586, 247.176], [165.412, 165.792], [226.416, 318.324], [235.591, 182.143], [,]
[177.689, 35.4255], [176.326, 83.891], [148.814, 86.9791], [153.461, 135.817], [176.326, 83.891], [204.028, 80.7816], [225.418, 128.889], [179.61, 123.863], [165.412, 165.792], [173.777, 252.204], [200.479, 162.21], [183.787, 322.501], [211.586, 247.176], [165.412, 165.792], [226.416, 318.324], [235.591, 182.143], [,]
[176.717, 35.5675], [175.876, 83.7698], [148.42, 86.8904], [153.014, 136.228], [175.876, 83.7698], [203.532, 80.6264], [225.236, 128.883], [179.185, 123.545], [164.42, 165.331], [174.176, 252.478], [200.682, 161.595], [182.961, 324.608], [211.604, 247.069], [164.42, 165.331], [226.654, 318.18], [237.397, 183.136], [,]
