[224.147, 140.16], [222.483, 216.753], [164.353, 215.831], [70.8188, 191.866], [222.483, 216.753], [280.433, 217.672], [375.831, 191.373], [220.471, 299.139], [179.778, 382.488], [163.989, 565.338], [256.991, 383.372], [129.104, 787.51], [257.733, 554.67], [179.778, 382.488], [260.788, 744.309], [355.602, 86.5598], [90.8496, 88.9332]
[224.32, 139.439], [222.715, 216.332], [164.551, 215.343], [68.8146, 196.348], [222.715, 216.332], [280.681, 217.319], [377.422, 198.46], [220.643, 298.726], [179.885, 382.02], [167.278, 562.163], [257.099, 382.956], [136.678, 776.973], [257.694, 553.301], [179.885, 382.02], [260.428, 739.757], [366.036, 91.5505], [81.1296, 92.1905]
[224.32, 139.439], [222.715, 216.332], [164.551, 215.343], [68.8146, 196.348], [222.715, 216.332], [280.681, 217.319], [377.422, 198.46], [220.643, 298.726], [179.885, 382.02], [167.278, 562.163], [257.099, 382.956], [136.678, 776.973], [257.694, 553.301], [179.885, 382.02], [260.428, 739.757], [366.036, 91.5505], [81.1296, 92.1905]
[224.137, 139.43], [222.858, 216.229], [164.674, 215.313], [66.8006, 202.897], [222.858, 216.229], [280.831, 217.142], [378.93, 208.427], [220.914, 298.625], [180.288, 381.955], [170.235, 559.747], [257.496, 382.77], [143.298, 768.273], [257.975, 552.338], [180.288, 381.955], [260.441, 735.988], [381.241, 100.328], [66.2653, 98.2145]
[224.137, 139.43], [222.858, 216.229], [164.674, 215.313], [66.8006, 202.897], [222.858, 216.229], [280.831, 217.142], [378.93, 208.427], [220.914, 298.625], [180.288, 381.955], [170.235, 559.747], [257.496, 382.77], [143.298, 768.273], [257.975, 552.338], [180.288, 381.955], [260.441, 735.988], [381.241, 100.328], [66.2653, 98.2145]
[224.187, 139.784], [222.818, 216.709], [164.455, 215.81], [64.1747, 211.695], [222.818, 216.709], [280.885, 217.603], [381.293, 221.115], [221.007, 299.199], [180.457, 382.613], [172.427, 558.557], [257.752, 383.244], [148.576, 761.898], [258.136, 552.161], [180.457, 382.613], [260.356, 733.324], [400.337, 113.918], [46.2363, 108.468]
[224.187, 139.784], [222.818, 216.709], [164.455, 215.81], [64.1747, 211.695], [222.818, 216.709], [280.885, 217.603], [381.293, 221.115], [221.007, 299.199], [180.457, 382.613], [172.427, 558.557], [257.752, 383.244], [148.576, 761.898], [258.136, 552.161], [180.457, 382.613], [260.356, 733.324], [400.337, 113.918], [46.2363, 108.468]
[224.429, 139.3], [222.773, 216.364], [164.318, 215.422], [67.9723, 231.995], [222.773, 216.364], [280.854, 217.299], [381.058, 235.511], [220.918, 298.863], [180.23, 382.412], [173.801, 556.944], [257.672, 382.948], [152.562, 755.896], [257.979, 551.473], [180.23, 382.412], [259.966, 730.553], [420.438, 135.236], [24.728, 136.005]
[224.429, 139.3], [222.773, 216.364], [164.318, 215.422], [67.9723, 231.995], [222.773, 216.364], [280.854, 217.299], [381.058, 235.511], [220.918, 298.863], [180.23, 382.412], [173.801, 556.944], [257.672, 382.948], [152.562, 755.896], [257.979, 551.473], [180.23, 382.412], [259.966, 730.553], [420.438, 135.236], [24.728, 136.005]
[224.45, 138.534], [222.752, 216.053], [164.218, 215.045], [76.3076, 250.721], [222.752, 216.053], [280.88, 217.054], [378.93, 250.308], [220.871, 298.593], [180.153, 382.072], [175.015, 555.185], [257.59, 382.636], [156.103, 749.935], [257.835, 550.678], [180.153, 382.072], [259.613, 727.701], [436.889, 162.846], [6.91731, 170.461]
[224.45, 138.534], [222.752, 216.053], [164.218, 215.045], [76.3076, 250.721], [222.752, 216.053], [280.88, 217.054], [378.93, 250.308], [220.871, 298.593], [180.153, 382.072], [175.015, 555.185], [257.59, 382.636], [156.103, 749.935], [257.835, 550.678], [180.153, 382.072], [259.613, 727.701], [436.889, 162.846], [6.91731, 170.461]
[224.212, 139.155], [222.508, 217.219], [163.886, 216.174], [84.3851, 264.859], [222.508, 217.219], [280.729, 218.257], [371.941, 264.763], [220.615, 299.879], [179.882, 383.335], [175.771, 555.386], [257.334, 383.959], [158.875, 746.654], [257.529, 551.753], [179.882, 383.335], [259.117, 727.154], [446.846, 201.694], [-6.06728, 207.738]
[224.212, 139.155], [222.508, 217.219], [163.886, 216.174], [84.3851, 264.859], [222.508, 217.219], [280.729, 218.257], [371.941, 264.763], [220.615, 299.879], [179.882, 383.335], [175.771, 555.386], [257.334, 383.959], [158.875, 746.654], [257.529, 551.753], [179.882, 383.335], [259.117, 727.154], [446.846, 201.694], [-6.06728, 207.738]
[224.33, 138.768], [222.708, 216.901], [164.075, 215.852], [90.1838, 276.006], [222.708, 216.901], [280.924, 217.943], [366.751, 279.852], [220.759, 299.573], [179.9, 383.187], [176.609, 554.591], [257.48, 383.787], [161.485, 742.979], [257.637, 551.566], [179.9, 383.187], [259.069, 725.67], [452.108, 250.987], [-14.2749, 245.321]
[224.33, 138.768], [222.708, 216.901], [164.075, 215.852], [90.1838, 276.006], [222.708, 216.901], [280.924, 217.943], [366.751, 279.852], [220.759, 299.573], [179.9, 383.187], [176.609, 554.591], [257.48, 383.787], [161.485, 742.979], [257.637, 551.566], [179.9, 383.187], [259.069, 725.67], [452.108, 250.987], [-14.2749, 245.321]
[224.683, 139.362], [222.673, 217.658], [163.827, 216.45], [96.3519, 285.762], [222.673, 217.658], [280.979, 218.855], [334.004, 276.346], [220.629, 300.421], [179.605, 384.009], [176.97, 554.762], [257.273, 384.586], [163.414, 740.454], [257.397, 552.025], [179.605, 384.009], [258.676, 724.604], [416.844, 289.825], [-13.6956, 285.337]
[224.683, 139.362], [222.673, 217.658], [163.827, 216.45], [96.3519, 285.762], [222.673, 217.658], [280.979, 218.855], [334.004, 276.346], [220.629, 300.421], [179.605, 384.009], [176.97, 554.762], [257.273, 384.586], [163.414, 740.454], [257.397, 552.025], [179.605, 384.009], [258.676, 724.604], [416.844, 289.825], [-13.6956, 285.337]
[224.245, 139.697], [222.534, 218.083], [163.512, 216.797], [103.542, 293.457], [222.534, 218.083], [280.901, 219.356], [328.034, 278.769], [220.471, 300.91], [179.355, 384.551], [177.244, 554.827], [257.121, 385.013], [165.081, 738.156], [257.221, 552.199], [179.355, 384.551], [258.366, 723.44], [395.78, 320.153], [-2.13035, 323.645]
[224.245, 139.697], [222.534, 218.083], [163.512, 216.797], [103.542, 293.457], [222.534, 218.083], [280.901, 219.356], [328.034, 278.769], [220.471, 300.91], [179.355, 384.551], [177.244, 554.827], [257.121, 385.013], [165.081, 738.156], [257.221, 552.199], [179.355, 384.551], [258.366, 723.44], [395.78, 320.153], [-2.13035, 323.645]
[224.145, 139.511], [222.327, 218.25], [163.158, 216.994], [110.308, 299.696], [222.327, 218.25], [280.769, 219.49], [325.454, 289.481], [220.428, 301.124], [179.494, 384.685], [177.81, 554.299], [257.208, 384.973], [166.924, 735.17], [257.287, 551.733], [179.494, 384.685], [258.316, 721.539], [383.508, 353.269], [12.8236, 353.335]
[224.145, 139.511], [222.327, 218.25], [163.158, 216.994], [110.308, 299.696], [222.327, 218.25], [280.769, 219.49], [325.454, 289.481], [220.428, 301.124], [179.494, 384.685], [177.81, 554.299], [257.208, 384.973], [166.924, 735.17], [257.287, 551.733], [179.494, 384.685], [258.316, 721.539], [383.508, 353.269], [12.8236, 353.335]
[223.854, 140.245], [222.087, 218.912], [162.726, 217.669], [114.201, 310.732], [222.087, 218.912], [280.619, 220.138], [325.404, 306.774], [220.324, 301.857], [179.515, 385.38], [178.168, 554.52], [257.219, 385.463], [168.409, 733.308], [257.282, 551.859], [179.515, 385.38], [258.206, 720.396], [374.158, 389.242], [22.8085, 382.054]
[223.854, 140.245], [222.087, 218.912], [162.726, 217.669], [114.201, 310.732], [222.087, 218.912], [280.619, 220.138], [325.404, 306.774], [220.324, 301.857], [179.515, 385.38], [178.168, 554.52], [257.219, 385.463], [168.409, 733.308], [257.282, 551.859], [179.515, 385.38], [258.206, 720.396], [374.158, 389.242], [22.8085, 382.054]
[223.801, 140.365], [222.031, 219.611], [162.533, 218.384], [118.417, 320.095], [222.031, 219.611], [280.627, 220.82], [321.726, 315.495], [220.35, 302.62], [179.595, 386.176], [178.519, 555.033], [257.331, 386.105], [169.761, 732.08], [257.382, 552.321], [179.595, 386.176], [258.213, 719.869], [360.039, 411.882], [37.7851, 406.747]
[223.801, 140.365], [222.031, 219.611], [162.533, 218.384], [118.417, 320.095], [222.031, 219.611], [280.627, 220.82], [321.726, 315.495], [220.35, 302.62], [179.595, 386.176], [178.519, 555.033], [257.331, 386.105], [169.761, 732.08], [257.382, 552.321], [179.595, 386.176], [258.213, 719.869], [360.039, 411.882], [37.7851, 406.747]
[223.445, 141.089], [222.106, 220.432], [162.542, 219.184], [122.989, 327.419], [222.106, 220.432], [280.747, 221.661], [317.584, 321.093], [220.411, 303.493], [179.626, 387.056], [178.765, 555.705], [257.387, 386.975], [170.9, 731.213], [268.117, 566.76], [179.626, 387.056], [285.543, 858.743], [345.841, 426.011], [55.1393, 426.369]
[223.445, 141.089], [222.106, 220.432], [162.542, 219.184], [122.989, 327.419], [222.106, 220.432], [280.747, 221.661], [317.584, 321.093], [220.411, 303.493], [179.626, 387.056], [178.765, 555.705], [257.387, 386.975], [170.9, 731.213], [268.117, 566.76], [179.626, 387.056], [285.543, 858.743], [345.841, 426.011], [55.1393, 426.369]
[222.759, 140.701], [221.956, 220.003], [162.415, 219.015], [128.539, 327.747], [221.956, 220.003], [280.591, 220.977], [314.534, 324.651], [220.632, 303.046], [180.245, 386.73], [179.558, 555.089], [257.964, 386.34], [172.514, 729.045], [266.483, 575.663], [180.245, 386.73], [280.727, 855.383], [333.311, 434.729], [75.142, 434.815]
[222.759, 140.701], [221.956, 220.003], [162.415, 219.015], [128.539, 327.747], [221.956, 220.003], [280.591, 220.977], [314.534, 324.651], [220.632, 303.046], [180.245, 386.73], [179.558, 555.089], [257.964, 386.34], [172.514, 729.045], [266.483, 575.663], [180.245, 386.73], [280.727, 855.383], [333.311, 434.729], [75.142, 434.815]
[222.429, 141.45], [221.697, 220.7], [162.168, 219.767], [132.459, 327.739], [221.697, 220.7], [280.343, 221.619], [311.455, 325.216], [220.408, 303.78], [180.024, 387.597], [179.474, 555.951], [257.815, 387.176], [173.133, 728.799], [264.41, 579.127], [180.024, 387.597], [275.976, 844.977], [322.211, 438.038], [92.0701, 439.999]
[222.429, 141.45], [221.697, 220.7], [162.168, 219.767], [132.459, 327.739], [221.697, 220.7], [280.343, 221.619], [311.455, 325.216], [220.408, 303.78], [180.024, 387.597], [179.474, 555.951], [257.815, 387.176], [173.133, 728.799], [264.41, 579.127], [180.024, 387.597], [275.976, 844.977], [322.211, 438.038], [92.0701, 439.999]
[221.721, 141.378], [221.077, 220.681], [161.666, 219.9], [135.111, 328.774], [221.077, 220.681], [279.717, 221.451], [308.728, 328.07], [219.931, 303.772], [179.723, 387.669], [179.282, 555.907], [257.496, 387.254], [173.576, 727.604], [262.583, 578.385], [179.723, 387.669], [272.085, 831.328], [313.899, 442.549], [106.246, 444.351]
[221.721, 141.378], [221.077, 220.681], [161.666, 219.9], [135.111, 328.774], [221.077, 220.681], [279.717, 221.451], [308.728, 328.07], [219.931, 303.772], [179.723, 387.669], [179.282, 555.907], [257.496, 387.254], [173.576, 727.604], [262.583, 578.385], [179.723, 387.669], [272.085, 831.328], [313.899, 442.549], [106.246, 444.351]
[221.386, 140.978], [220.823, 220.464], [161.408, 219.726], [137.441, 329.945], [220.823, 220.464], [279.504, 221.192], [307.23, 328.727], [219.789, 303.558], [179.769, 387.281], [179.417, 555.149], [257.412, 386.883], [174.297, 725.511], [261.359, 575.178], [179.769, 387.281], [269.297, 815.911], [307.585, 444.01], [115.792, 447.426]
[221.386, 140.978], [220.823, 220.464], [161.408, 219.726], [137.441, 329.945], [220.823, 220.464], [279.504, 221.192], [307.23, 328.727], [219.789, 303.558], [179.769, 387.281], [179.417, 555.149], [257.412, 386.883], [174.297, 725.511], [261.359, 575.178], [179.769, 387.281], [269.297, 815.911], [307.585, 444.01], [115.792, 447.426]
[220.867, 141.092], [220.555, 220.587], [161.163, 219.922], [139.873, 330.939], [220.555, 220.587], [279.245, 221.245], [306.197, 328.559], [219.627, 303.679], [179.749, 387.372], [179.468, 555.054], [257.338, 386.938], [174.866, 724.371], [260.416, 572.187], [179.749, 387.372], [267.138, 802.859], [302.314, 444.147], [121.418, 449.598]
[220.867, 141.092], [220.555, 220.587], [161.163, 219.922], [139.873, 330.939], [220.555, 220.587], [279.245, 221.245], [306.197, 328.559], [219.627, 303.679], [179.749, 387.372], [179.468, 555.054], [257.338, 386.938], [174.866, 724.371], [260.416, 572.187], [179.749, 387.372], [267.138, 802.859], [302.314, 444.147], [121.418, 449.598]
[220.769, 141.972], [220.466, 221.192], [161.034, 220.65], [141.396, 332.272], [220.466, 221.192], [279.179, 221.727], [305.336, 328.647], [219.716, 304.314], [179.997, 388.125], [179.772, 555.798], [257.618, 387.5], [175.637, 724.343], [260.05, 569.849], [179.997, 388.125], [265.855, 792.134], [298.595, 444.471], [125.752, 451.751]
[220.769, 141.972], [220.466, 221.192], [161.034, 220.65], [141.396, 332.272], [220.466, 221.192], [279.179, 221.727], [305.336, 328.647], [219.716, 304.314], [179.997, 388.125], [179.772, 555.798], [257.618, 387.5], [175.637, 724.343], [260.05, 569.849], [179.997, 388.125], [265.855, 792.134], [298.595, 444.471], [125.752, 451.751]
[221.222, 141.567], [220.848, 221.069], [161.41, 220.489], [142.084, 333.537], [220.848, 221.069], [279.55, 221.642], [304.909, 329.154], [220.065, 304.165], [180.327, 387.908], [180.148, 555.445], [257.914, 387.301], [176.435, 723.143], [259.841, 566.787], [180.327, 387.908], [264.893, 781.548], [296.901, 445.259], [127.882, 453.576]
[221.222, 141.567], [220.848, 221.069], [161.41, 220.489], [142.084, 333.537], [220.848, 221.069], [279.55, 221.642], [304.909, 329.154], [220.065, 304.165], [180.327, 387.908], [180.148, 555.445], [257.914, 387.301], [176.435, 723.143], [259.841, 566.787], [180.327, 387.908], [264.893, 781.548], [296.901, 445.259], [127.882, 453.576]
[221.037, 141.757], [220.632, 221.198], [161.214, 220.713], [141.873, 333.741], [220.632, 221.198], [279.342, 221.676], [305.059, 329.691], [219.965, 304.313], [180.345, 388.131], [180.202, 555.662], [257.94, 387.453], [176.862, 722.717], [259.463, 564.667], [180.345, 388.131], [263.864, 773.307], [296.276, 446.05], [128.94, 453.896]
[221.037, 141.757], [220.632, 221.198], [161.214, 220.713], [141.873, 333.741], [220.632, 221.198], [279.342, 221.676], [305.059, 329.691], [219.965, 304.313], [180.345, 388.131], [180.202, 555.662], [257.94, 387.453], [176.862, 722.717], [259.463, 564.667], [180.345, 388.131], [263.864, 773.307], [296.276, 446.05], [128.94, 453.896]
[220.778, 141.574], [220.442, 221.258], [161.082, 220.873], [141.421, 334.701], [220.442, 221.258], [279.151, 221.638], [305.504, 330.344], [219.906, 304.369], [180.458, 388.177], [180.344, 555.586], [257.995, 387.471], [177.343, 721.938], [259.201, 562.672], [180.458, 388.177], [263.056, 765.884], [297.375, 447.079], [128.79, 455.163]
[220.778, 141.574], [220.442, 221.258], [161.082, 220.873], [141.421, 334.701], [220.442, 221.258], [279.151, 221.638], [305.504, 330.344], [219.906, 304.369], [180.458, 388.177], [180.344, 555.586], [257.995, 387.471], [177.343, 721.938], [259.201, 562.672], [180.458, 388.177], [263.056, 765.884], [297.375, 447.079], [128.79, 455.163]
[221.261, 142.251], [220.97, 221.629], [161.627, 221.162], [140.149, 335.29], [220.97, 221.629], [279.682, 222.091], [305.75, 330.541], [220.302, 304.756], [180.723, 388.524], [180.631, 555.939], [258.266, 387.962], [177.934, 721.777], [259.23, 561.549], [180.723, 388.524], [262.642, 760.15], [298.782, 447.486], [128.997, 456.007]
[221.261, 142.251], [220.97, 221.629], [161.627, 221.162], [140.149, 335.29], [220.97, 221.629], [279.682, 222.091], [305.75, 330.541], [220.302, 304.756], [180.723, 388.524], [180.631, 555.939], [258.266, 387.962], [177.934, 721.777], [259.23, 561.549], [180.723, 388.524], [262.642, 760.15], [298.782, 447.486], [128.997, 456.007]
[221.551, 142.906], [221.415, 222.076], [162.004, 221.493], [138.716, 335.333], [221.415, 222.076], [280.129, 222.652], [305.909, 331.37], [220.594, 305.213], [180.816, 388.99], [180.742, 556.482], [258.423, 388.462], [178.315, 721.927], [259.192, 560.629], [180.816, 388.99], [262.212, 755.068], [299.813, 448.538], [128.782, 456.186]
[221.551, 142.906], [221.415, 222.076], [162.004, 221.493], [138.716, 335.333], [221.415, 222.076], [280.129, 222.652], [305.909, 331.37], [220.594, 305.213], [180.816, 388.99], [180.742, 556.482], [258.423, 388.462], [178.315, 721.927], [259.192, 560.629], [180.816, 388.99], [262.212, 755.068], [299.813, 448.538], [128.782, 456.186]
[221.964, 142.452], [221.883, 221.771], [162.516, 221.221], [137.685, 334.945], [221.883, 221.771], [280.569, 222.316], [306.548, 331.671], [221.096, 304.881], [181.366, 388.663], [181.308, 556.104], [258.95, 388.122], [179.129, 721.065], [259.57, 559.117], [181.366, 388.663], [262.278, 749.846], [301.364, 448.888], [127.355, 455.842]
[221.964, 142.452], [221.883, 221.771], [162.516, 221.221], [137.685, 334.945], [221.883, 221.771], [280.569, 222.316], [306.548, 331.671], [221.096, 304.881], [181.366, 388.663], [181.308, 556.104], [258.95, 388.122], [179.129, 721.065], [259.57, 559.117], [181.366, 388.663], [262.278, 749.846], [301.364, 448.888], [127.355, 455.842]
[221.982, 143.037], [221.579, 221.933], [162.243, 221.445], [137.034, 333.779], [221.579, 221.933], [280.24, 222.415], [306.832, 331.347], [220.817, 305.051], [181.06, 389.031], [181.013, 556.678], [258.747, 388.413], [179.048, 721.458], [259.239, 558.699], [181.06, 389.031], [261.63, 746.482], [302.185, 448.572], [125.784, 454.539]
[221.982, 143.037], [221.579, 221.933], [162.243, 221.445], [137.034, 333.779], [221.579, 221.933], [280.24, 222.415], [306.832, 331.347], [220.817, 305.051], [181.06, 389.031], [181.013, 556.678], [258.747, 388.413], [179.048, 721.458], [259.239, 558.699], [181.06, 389.031], [261.63, 746.482], [302.185, 448.572], [125.784, 454.539]
