0.109645,0.100865,3.05525
0.109645,0.100865,3.05525
-0.0263379,0.167117,3.2301
-0.0263379,0.167117,3.2301
-0.0252043,0.16886,3.23805
-0.0252043,0.16886,3.23805
-0.0244835,0.169607,3.2418
-0.0244835,0.169607,3.2418
-0.0241948,0.170196,3.24741
-0.0241948,0.170196,3.24741
-0.0240722,0.170557,3.24867
-0.0240722,0.170557,3.24867
-0.023919,0.170482,3.24713
-0.023919,0.170482,3.24713
-0.0238837,0.170189,3.24313
-0.0238837,0.170189,3.24313
-0.0238627,0.169762,3.24049
-0.0238627,0.169762,3.24049
-0.0238086,0.168809,3.2265
-0.0238086,0.168809,3.2265
-0.0237145,0.168325,3.21931
-0.0237145,0.168325,3.21931
-0.0217229,0.167277,3.23093
-0.0217229,0.167277,3.23093
-0.0206903,0.166363,3.23364
-0.0206903,0.166363,3.23364
-0.0184718,0.167548,3.23756
-0.0184718,0.167548,3.23756
-0.0148833,0.167572,3.22877
-0.0148833,0.167572,3.22877
-0.0127845,0.166777,3.21799
-0.0127845,0.166777,3.21799
-0.0140955,0.167484,3.22046
-0.0140955,0.167484,3.22046
-0.0145982,0.168419,3.21535
-0.0145982,0.168419,3.21535
-0.0129948,0.172773,3.21481
-0.0129948,0.172773,3.21481
-0.0105436,0.177263,3.21022
-0.0105436,0.177263,3.21022
-0.0113139,0.178546,3.20766
-0.0113139,0.178546,3.20766
-0.0115588,0.178331,3.19666
-0.0115588,0.178331,3.19666
-0.00858585,0.179335,3.19331
-0.00858585,0.179335,3.19331
-0.00691844,0.180087,3.19589
-0.00691844,0.180087,3.19589
-0.00618945,0.179805,3.18524
-0.00618945,0.179805,3.18524
-0.00575899,0.179933,3.18562
-0.00575899,0.179933,3.18562
-0.00570033,0.179724,3.17992
-0.00570033,0.179724,3.17992
-0.00566046,0.179915,3.17876
-0.00566046,0.179915,3.17876
-0.00680484,0.180398,3.17492
-0.00680484,0.180398,3.17492
-0.00952707,0.179142,3.16919
-0.00952707,0.179142,3.16919
-0.010882,0.178358,3.16239
-0.010882,0.178358,3.16239
-0.0157233,0.178136,3.15798
-0.0157233,0.178136,3.15798
-0.0184934,0.178147,3.1536
-0.0184934,0.178147,3.1536
-0.0210862,0.178878,3.15325
-0.0210862,0.178878,3.15325
-0.0222854,0.178858,3.14322
-0.0222854,0.178858,3.14322
