1.590080000000000937e-01
1.596973249617723301e-01
1.601750312756710926e-01
1.604630321878345589e-01
1.605832409444009345e-01
1.605575707915084249e-01
1.604079349752952355e-01
1.601562467418995717e-01
1.598244193374596389e-01
1.594343660081136427e-01
1.590079999999997606e-01
1.585651995025192107e-01
1.581177024781250107e-01
1.576752118325331353e-01
1.572474304714595872e-01
1.568440613006204243e-01
1.564748072257315936e-01
1.561493711525090977e-01
1.558774559866689113e-01
1.556687646339270925e-01
1.555329999999996160e-01
1.554750770281494443e-01
1.554807588118274353e-01
1.555310204820313236e-01
1.556068371697590103e-01
1.556891840060081744e-01
1.557590361217766617e-01
1.557973686480623177e-01
1.557851567158628769e-01
1.557033754561761574e-01
1.555329999999999213e-01
1.552620453848812254e-01
1.549066862745636375e-01
1.544901372393399641e-01
1.540356128495030397e-01
1.535663276753456430e-01
1.531054962871605807e-01
1.526763332552406871e-01
1.523020531498787411e-01
1.520058705413675493e-01
1.518109999999999182e-01
1.517319254323250544e-01
1.517482080899175412e-01
1.518306785606083620e-01
1.519501674322284723e-01
1.520775052926089110e-01
1.521835227295806336e-01
1.522390503309746512e-01
1.522149186846218638e-01
1.520819583783533657e-01
1.518110000000000570e-01
1.513835528858183399e-01
1.508238413657660981e-01
1.501667685182265788e-01
1.494472374215830568e-01
1.487001511542187515e-01
1.479604127945169378e-01
1.472629254208609462e-01
1.466425921116339404e-01
1.461343159452192508e-01
1.457730000000000692e-01
1.455813990244018419e-01
1.455336744470183963e-01
1.455918393664857036e-01
1.457179068814397627e-01
1.458738900905164892e-01
1.460218020923519378e-01
1.461236559855820516e-01
1.461414648688427464e-01
1.460372418407700768e-01
1.457729999999999859e-01
1.453239050165746060e-01
1.447177328461606294e-01
1.439954120158308537e-01
1.431978710526582155e-01
1.423660384837154569e-01
1.415408428360754312e-01
1.407632126368110748e-01
1.400740764129951021e-01
1.395143626917004498e-01
1.391249999999999154e-01
1.389324369092996558e-01
1.389052021683389870e-01
1.389973445701906674e-01
1.391629129079272886e-01
1.393559559746214982e-01
1.395305225633459989e-01
1.396406614671734103e-01
1.396404214791764631e-01
1.394838513924277767e-01
1.391249999999999987e-01
1.385340053462264798e-01
1.377453624804830246e-01
1.368096557034061966e-01
1.357774693156325319e-01
1.346993876177984273e-01
1.336259949105404465e-01
1.326078754944951255e-01
1.316956136702989721e-01
1.309397937385884392e-01
1.303910000000000902e-01
1.300827897057945104e-01
1.299806119097289270e-01
1.300328886161846442e-01
1.301880418295429387e-01
1.303944935541851147e-01
1.306006657944925042e-01
1.307549805548464117e-01
1.308058598396281136e-01
1.307017256532189420e-01
1.303910000000002012e-01
1.298393778305960145e-01
1.290816458806018363e-01
1.281698638318559125e-01
