-1.621973999999999916e-01 -1.708721999999999741e-01 1.277824999999999989e+00
-1.624321999999999988e-01 -1.710562999999999945e-01 1.278763000000000094e+00
-1.604600000000000193e-01 -1.700380999999999976e-01 1.275592000000000059e+00
-1.605831000000000341e-01 -1.701629000000000058e-01 1.276323000000000096e+00
-1.579838000000000076e-01 -1.690696999999999894e-01 1.272873000000000143e+00
-1.580198000000000158e-01 -1.691889000000000032e-01 1.273626999999999843e+00
-1.552962000000000231e-01 -1.676049000000000011e-01 1.270948000000000189e+00
-1.552582000000000129e-01 -1.676874999999999893e-01 1.271600000000000064e+00
-1.521894000000000025e-01 -1.664270000000000194e-01 1.268442999999999987e+00
-1.519992000000000010e-01 -1.666417000000000037e-01 1.268764000000000003e+00
-1.485475900000000071e-01 -1.648432999999999704e-01 1.265678999999999998e+00
-1.483226900000000070e-01 -1.648698000000000108e-01 1.265923999999999827e+00
-1.451413899999999813e-01 -1.620331999999999883e-01 1.265621000000000107e+00
-1.447423899999999708e-01 -1.620974000000000026e-01 1.265483000000000136e+00
-1.412169399999999853e-01 -1.597107999999999861e-01 1.265597000000000083e+00
-1.409353399999999923e-01 -1.597818999999999767e-01 1.265463000000000005e+00
-1.376218200000000058e-01 -1.571583500000000022e-01 1.265302999999999845e+00
-1.372124200000000016e-01 -1.572482500000000061e-01 1.264990000000000059e+00
-1.338596999999999704e-01 -1.549343999999999999e-01 1.265197000000000127e+00
-1.335383999999999738e-01 -1.549899999999999889e-01 1.264819000000000138e+00
-1.305403399999999769e-01 -1.527757999999999894e-01 1.265906000000000198e+00
-1.302308399999999866e-01 -1.527506999999999893e-01 1.265394000000000130e+00
-1.272785600000000128e-01 -1.506377500000000147e-01 1.266296000000000088e+00
-1.269929599999999881e-01 -1.506498500000000018e-01 1.265670999999999990e+00
-1.237649299999999813e-01 -1.485548999999999897e-01 1.264988000000000001e+00
-1.236085299999999804e-01 -1.485869999999999969e-01 1.264411000000000174e+00
-1.209435100000000179e-01 -1.461827399999999777e-01 1.266592999999999858e+00
-1.208028100000000243e-01 -1.462977400000000094e-01 1.265738999999999947e+00
-1.182844799999999974e-01 -1.440739400000000114e-01 1.267764999999999809e+00
-1.181768799999999980e-01 -1.440350400000000031e-01 1.267047999999999952e+00
-1.160502700000000109e-01 -1.420879899999999696e-01 1.268749000000000127e+00
-1.160112699999999997e-01 -1.419880899999999835e-01 1.268065000000000220e+00
-1.142184900000000058e-01 -1.403003400000000234e-01 1.271079999999999988e+00
-1.141832900000000067e-01 -1.401631400000000194e-01 1.270391000000000048e+00
-1.127415800000000079e-01 -1.385281100000000098e-01 1.272515999999999980e+00
-1.126651800000000037e-01 -1.384360099999999982e-01 1.271731999999999863e+00
-1.116815099999999977e-01 -1.371191599999999899e-01 1.274216999999999933e+00
-1.117058100000000026e-01 -1.369476599999999988e-01 1.273646000000000056e+00
-1.104530799999999952e-01 -1.355742999999999809e-01 1.274606999999999823e+00
-1.105048799999999859e-01 -1.355067999999999828e-01 1.274026999999999799e+00
-1.093196699999999938e-01 -1.343752800000000136e-01 1.275030000000000108e+00
-1.094161699999999932e-01 -1.342403800000000202e-01 1.274676000000000142e+00
-1.078277299999999966e-01 -1.335287300000000121e-01 1.273611000000000049e+00
-1.078647300000000059e-01 -1.333623300000000012e-01 1.273384000000000071e+00
-1.072600400000000009e-01 -1.325225200000000048e-01 1.274820999999999982e+00
-1.072605400000000014e-01 -1.324641199999999908e-01 1.274768000000000123e+00
-1.064781800000000195e-01 -1.315702900000000064e-01 1.274172000000000082e+00
-1.064864800000000084e-01 -1.314983899999999928e-01 1.274204000000000114e+00
-1.063380499999999895e-01 -1.302385699999999980e-01 1.273905000000000065e+00
-1.061945499999999987e-01 -1.302153699999999970e-01 1.273859000000000075e+00
-1.060861700000000074e-01 -1.292818000000000023e-01 1.273110999999999882e+00
-1.060148699999999972e-01 -1.292337000000000069e-01 1.273317999999999950e+00
-1.056462799999999813e-01 -1.282800500000000066e-01 1.271384000000000070e+00
-1.056434799999999841e-01 -1.282998500000000208e-01 1.271579000000000015e+00
-1.056110499999999980e-01 -1.270624499999999935e-01 1.270143999999999940e+00
-1.055583499999999952e-01 -1.270444500000000032e-01 1.270510999999999946e+00
-1.058990099999999879e-01 -1.256424899999999956e-01 1.269391000000000158e+00
-1.058197100000000113e-01 -1.256551899999999999e-01 1.269641000000000020e+00
-1.063602199999999914e-01 -1.240284100000000056e-01 1.268703999999999832e+00
-1.061967199999999945e-01 -1.240844100000000061e-01 1.268982999999999972e+00
-1.066275900000000082e-01 -1.226627400000000062e-01 1.267358999999999902e+00
-1.064292899999999958e-01 -1.226638400000000101e-01 1.267406999999999728e+00
-1.071137799999999918e-01 -1.209394799999999881e-01 1.265316000000000107e+00
-1.068362799999999918e-01 -1.207836799999999766e-01 1.265093000000000245e+00
-1.082211800000000002e-01 -1.189250799999999886e-01 1.263212000000000002e+00
-1.080453799999999964e-01 -1.187931799999999982e-01 1.262940000000000174e+00
-1.101278499999999994e-01 -1.163639800000000196e-01 1.262113000000000040e+00
-1.098313499999999943e-01 -1.161703800000000036e-01 1.261098999999999970e+00
-1.120380099999999934e-01 -1.136458000000000051e-01 1.260709999999999997e+00
-1.116654099999999927e-01 -1.133300000000000002e-01 1.259522999999999948e+00
-1.133393000000000039e-01 -1.105057499999999998e-01 1.257341999999999960e+00
-1.127991999999999884e-01 -1.099633500000000014e-01 1.255927000000000016e+00
-1.149420100000000111e-01 -1.073399499999999895e-01 1.255334000000000172e+00
-1.141768100000000175e-01 -1.064543500000000031e-01 1.253400000000000070e+00
-1.157934899999999989e-01 -1.033590400000000131e-01 1.254350999999999994e+00
-1.151254800000000023e-01 -1.024416400000000005e-01 1.252960000000000074e+00
-1.167819699999999850e-01 -9.928416000000001018e-02 1.253283000000000147e+00
-1.161449799999999810e-01 -9.832106000000001567e-02 1.252269000000000077e+00
-1.190035800000000116e-01 -9.491034000000000970e-02 1.258056000000000063e+00
-1.183762700000000057e-01 -9.389623999999999193e-02 1.257138999999999784e+00
-1.211028700000000013e-01 -9.067758000000000762e-02 1.261400999999999994e+00
-1.204935899999999976e-01 -8.962788000000000699e-02 1.260641000000000123e+00
-1.241271700000000089e-01 -8.658702999999999539e-02 1.265994999999999981e+00
-1.234399000000000191e-01 -8.566712999999999412e-02 1.265724999999999989e+00
-1.266275199999999934e-01 -8.283216000000000190e-02 1.272134000000000098e+00
-1.260143400000000025e-01 -8.178635999999998851e-02 1.271897000000000055e+00
-1.291962899999999914e-01 -7.920254000000000183e-02 1.279035999999999840e+00
-1.286409699999999934e-01 -7.823924000000000156e-02 1.279003999999999808e+00
-1.325079899999999922e-01 -7.592608000000000690e-02 1.285757999999999956e+00
-1.320686699999999991e-01 -7.508559000000000760e-02 1.285849999999999937e+00
-1.357193899999999953e-01 -7.322752999999999901e-02 1.295098000000000082e+00
-1.353340700000000008e-01 -7.255005000000000481e-02 1.295124000000000164e+00
-1.387847000000000108e-01 -7.123116000000000170e-02 1.303916000000000075e+00
-1.387175499999999950e-01 -7.088822000000000179e-02 1.304765999999999870e+00
-1.421757599999999844e-01 -6.971283000000000341e-02 1.313840000000000119e+00
-1.418459499999999984e-01 -6.940820999999999796e-02 1.313488000000000211e+00
-1.462852299999999883e-01 -6.875228999999999369e-02 1.322899999999999743e+00
-1.457894099999999804e-01 -6.841603999999999741e-02 1.322067999999999799e+00
-1.486771100000000012e-01 -6.853478999999999821e-02 1.329720000000000013e+00
-1.486371999999999971e-01 -6.849440999999999169e-02 1.330046000000000062e+00
-1.521774899999999986e-01 -6.905704000000000009e-02 1.340405999999999986e+00
-1.522042299999999959e-01 -6.907040999999999875e-02 1.340670000000000028e+00
-1.566848299999999972e-01 -7.026799000000000239e-02 1.351782999999999957e+00
-1.569442600000000021e-01 -7.044788000000000439e-02 1.352475000000000094e+00
-1.625218900000000022e-01 -7.207078000000000095e-02 1.360555999999999877e+00
-1.626156599999999952e-01 -7.222707999999999906e-02 1.360416999999999987e+00
-1.672486900000000332e-01 -7.437581999999999527e-02 1.368419000000000052e+00
-1.678262200000000259e-01 -7.459876999999999481e-02 1.369607000000000019e+00
-1.724629400000000090e-01 -7.696392000000000511e-02 1.378659999999999997e+00
-1.734681700000000049e-01 -7.731465999999999339e-02 1.379920000000000258e+00
-1.780044000000000071e-01 -7.955318000000000112e-02 1.388046000000000113e+00
-1.788306100000000010e-01 -7.958883999999999403e-02 1.388001000000000040e+00
-1.840041099999999985e-01 -8.214604999999999824e-02 1.393921999999999883e+00
-1.850638200000000178e-01 -8.227425999999998796e-02 1.393963999999999981e+00
-1.906966000000000216e-01 -8.472721999999999198e-02 1.402706000000000230e+00
-1.919192400000000187e-01 -8.475306999999999980e-02 1.402869000000000144e+00
-1.970919899999999947e-01 -8.718908999999999687e-02 1.413399999999999768e+00
-1.986213199999999901e-01 -8.733445999999998877e-02 1.414104000000000028e+00
-2.030239400000000138e-01 -9.004989999999998829e-02 1.425328000000000150e+00
-2.046064400000000005e-01 -9.021122000000000862e-02 1.426391000000000187e+00
