0.656872,0.198511
2.3157,-2.22748
0.452172,0.179103
0.445066,0.178429
0.00289559,0.000875062
0,0
0.283602,0.210174
-0.00782761,-1.9006
0.435501,0.18031
0.00120177,0.000890615
0.554082,0.150354
-1.89331,-0.996225
0.453875,0.176628
0.445501,0.178824
0.347582,0.169813
1.87091,-0.791146
0.438819,0.178209
0.553561,0.149305
0.532733,0.107344
0.454083,0.176512
0.445802,0.178777
0.348461,0.169001
0.38361,0.136489
0.439,0.178094
0.555762,0.14927
0.578451,0.150939
0.454907,0.176412
0.446965,0.178549
0.349264,0.168577
0.34808,0.169751
0.439733,0.177811
0.350742,0.168332
0.377751,0.168774
0.439768,0.177741
0.447019,0.178508
0.555784,0.149788
0.57388,0.125343
0.455185,0.175367
0.44732,0.177367
0.34784,0.170663
0.281054,0.232033
0.4409,0.177143
0.447482,0.177601
0.558805,0.151779
0.604474,0.250266
0.455476,0.175665
0.447397,0.177532
0.562879,0.154063
0.664738,0.211165
0.454626,0.175279
0.446626,0.176847
0.568051,0.156041
0.7349,0.219847
0.454724,0.175648
0.446916,0.176999
0.338689,0.175934
0.218182,0.273189
0.440077,0.176932
0.574805,0.160274
0.792653,0.296834
0.453803,0.175581
0.446451,0.176511
0.332947,0.179602
0.147701,0.297936
0.439176,0.176709
0.585327,0.166529
0.904186,0.356055
0.453096,0.175514
0.446407,0.175968
0.00256824,0.000730677
0.326762,0.185066
0.13936,0.350625
0.438561,0.176565
0.598508,0.174954
0.964635,0.408996
0.452463,0.176755
0.446201,0.176832
0.00266544,0.000779155
0.318478,0.19511
0.0883489,0.474116
0.437763,0.17804
0.00129755,0.000794919
0.607246,0.198098
0.889142,0.944677
0.451968,0.177819
0.446181,0.177063
0.00274334,0.000894942
0.311025,0.208168
0.0706286,0.6294
0.437393,0.179085
0.00127433,0.000852901
0.614057,0.223285
0.82045,0.986536
0.452025,0.178696
0.446616,0.177208
0.00280737,0.00102082
0.302886,0.226752
0.0562231,0.789889
0.437692,0.180284
0.00124824,0.000934479
0.616632,0.251235
0.692361,1.07328
0.451324,0.178969
0.446179,0.176719
0.00283431,0.00115478
0.297822,0.245786
0.148893,0.805632
0.437356,0.180826
0.00123317,0.00101771
0.616084,0.276259
0.598966,1.05827
0.450933,0.179022
0.445949,0.176088
0.0028349,0.0012712
0.295432,0.267586
0.22076,0.948835
0.437442,0.181259
0.0012339,0.0011176
0.610969,0.300699
0.476361,0.943844
0.450548,0.180955
0.445756,0.177378
0.00280775,0.00138188
0.297951,0.287295
0.364216,0.805957
0.437732,0.183346
0.00125246,0.00120767
0.605905,0.32243
0.447654,1.00153
0.450257,0.182241
0.445695,0.178133
0.00278405,0.00148152
0.30264,0.307815
0.449191,0.94905
0.438352,0.18479
0.00128421,0.00130617
0.578534,0.321102
-0.276817,0.2796
0.450817,0.183682
0.446006,0.178506
