-0.309649,0.167054,3.05087
-0.308294,0.169097,3.04738
-0.309488,0.170652,3.05147
-0.309568,0.171445,3.04849
-0.309654,0.171813,3.04808
-0.313603,0.171899,3.0463
-0.315994,0.17206,3.03446
-0.317183,0.171894,3.02574
-0.319628,0.17146,3.02377
-0.321863,0.171909,3.01597
-0.327123,0.172367,3.0154
-0.329837,0.17132,3.00259
-0.333528,0.17429,2.99746
-0.336708,0.172462,2.98477
-0.339462,0.169581,2.96476
-0.344725,0.167562,2.95335
-0.346831,0.164726,2.9378
-0.354279,0.158761,2.91698
-0.359187,0.14642,2.88277
-0.363506,0.127829,2.84843
-0.367449,0.103802,2.82695
-0.365677,0.0784712,2.79728
-0.364567,0.0528399,2.77619
-0.360105,0.0280898,2.75669
-0.354161,0.00386746,2.75202
-0.345523,-0.0231222,2.75859
-0.336661,-0.0484931,2.74928
-0.32959,-0.0679191,2.74822
-0.321829,-0.0888935,2.75571
-0.313268,-0.104302,2.77695
-0.30684,-0.117372,2.79611
-0.296589,-0.130188,2.81014
-0.289441,-0.142282,2.82196
-0.283437,-0.150112,2.83426
-0.276086,-0.15372,2.83213
-0.269283,-0.154735,2.82949
-0.264172,-0.155501,2.83098
-0.258909,-0.156228,2.8309
-0.255964,-0.156758,2.83055
-0.256887,-0.15179,2.83782
-0.256759,-0.148222,2.83786
-0.255274,-0.146321,2.83368
-0.254552,-0.146607,2.83391
-0.254481,-0.147182,2.83313
-0.25577,-0.146914,2.83849
-0.255876,-0.148065,2.83458
-0.254494,-0.150651,2.82734
-0.258959,-0.124478,2.85524
-0.261023,-0.132029,2.84895
-0.259146,-0.135755,2.83671
-0.259981,-0.136031,2.82832
-0.26021,-0.131828,2.82258
-0.262188,-0.131127,2.82407
-0.263532,-0.132433,2.81738
-0.2627,-0.139816,2.80349
-0.262226,-0.145504,2.79032
-0.261111,-0.148327,2.77307
-0.260536,-0.150136,2.76422
-0.261471,-0.152397,2.75786
-0.262788,-0.153992,2.76334
-0.263801,-0.154321,2.76182
-0.263804,-0.154348,2.7557
-0.263662,-0.15429,2.75029
-0.263585,-0.15377,2.7454
-0.262467,-0.153573,2.74198
-0.262361,-0.153423,2.73748
-0.261548,-0.15249,2.7256
-0.260123,-0.152265,2.7196
-0.257333,-0.153749,2.72327
-0.252898,-0.153181,2.72349
-0.249728,-0.152172,2.71397
-0.248005,-0.152402,2.71777
-0.244264,-0.153426,2.72395
-0.24136,-0.153646,2.726
-0.235398,-0.15191,2.72118
-0.231862,-0.150245,2.72492
-0.227635,-0.151179,2.73453
-0.225216,-0.152847,2.74819
-0.221819,-0.152557,2.74766
-0.217402,-0.153288,2.76976
-0.214689,-0.154984,2.78353
-0.222634,-0.149305,2.77833
-0.225139,-0.122632,2.79965
-0.224365,-0.148074,2.79954
-0.218572,-0.152461,2.8231
-0.218625,-0.142263,2.84285
-0.219404,-0.13607,2.84681
-0.216715,-0.139448,2.84624
-0.218279,-0.139178,2.85499
-0.233417,-0.133497,2.85566
-0.240968,-0.102456,2.89114
-0.247902,-0.104707,2.89322
-0.250422,-0.0847936,2.92411
-0.249789,-0.074027,2.93851
-0.249487,-0.0745568,2.94229
-0.246302,-0.0828769,2.94627
-0.242948,-0.0950915,2.94997
-0.242076,-0.10163,2.941
-0.242474,-0.109025,2.93737
-0.239545,-0.115567,2.93258
-0.232258,-0.13018,2.92588
-0.227511,-0.140522,2.92578
-0.225649,-0.145799,2.92387
-0.223437,-0.148642,2.91894
-0.221943,-0.150096,2.91388
-0.221062,-0.150653,2.90814
-0.221271,-0.150427,2.90263
-0.220403,-0.150077,2.89887
-0.219451,-0.149805,2.89316

